DonationID,DonorID,Type,Subtype,Size,Condition_Donor,Condition_System,Season,Quantity,Location_City,Latitude,Longitude,Timestamp_Submitted,Timestamp_PickedUp,Timestamp_Delivered,Matched_NGO_ID,AdminDecision,Proof_Type,Proof_Evidence,IsFraud
DON008825,D00983,Men's Wear,Kurtas,Free Size,Gently Worn,Gently Worn,Winter,5,Pune,18.550512,73.838502,2024-10-02 00:37:18,2024-10-11 00:37:18,2024-10-14 00:37:18,NGO0042,Approved,Receipt,Yes,False
DON008826,D00930,Winter Wear,Jackets,L,New,New,Monsoon,5,Bengaluru,12.951685,77.635171,2024-07-18 14:36:13,2024-07-25 14:36:13,2024-07-28 14:36:13,NGO0400,Approved,Photo,Yes,False
DON008827,D01835,Footwear,Slippers,S,Used,Used,Monsoon,6,Surat,21.20461,72.794679,2024-06-13 18:41:33,2024-06-19 18:41:33,2024-06-22 18:41:33,NGO0073,Approved,Photo,Yes,False
DON008828,D01094,Women's Wear,Jeans,XL,New,New,Summer,9,Hyderabad,17.339304,78.526892,2024-04-19 21:52:07,2024-04-21 21:52:07,2024-04-25 21:52:07,NGO0252,Approved,None,No,False
DON008829,D00109,Accessories,Bags,L,Gently Worn,Gently Worn,Winter,10,Chennai,13.071769,80.238629,2024-10-17 04:22:51,2024-10-19 04:22:51,2024-10-20 04:22:51,NGO0324,Approved,Photo,Yes,False
DON008830,D01817,Women's Wear,Sarees,M,Gently Worn,Gently Worn,Summer,3,Hyderabad,17.413052,78.473305,2024-03-29 15:23:59,2024-04-05 15:23:59,2024-04-10 15:23:59,NGO0022,Approved,None,No,False
DON008831,D01789,Women's Wear,Salwar Kameez,L,Used,Used,Summer,2,Delhi,28.74447,77.126254,2024-02-15 08:28:16,2024-02-22 08:28:16,2024-02-27 08:28:16,NGO0228,Approved,None,No,False
DON008832,D02425,Footwear,Shoes,XXL,New,New,Summer,7,Delhi,28.718634,77.063766,2024-04-12 08:56:42,2024-04-20 08:56:42,2024-04-22 08:56:42,NGO0129,Approved,Photo,Yes,False
DON008833,D02288,Footwear,Slippers,S,Used,Used,Winter,79,Ahmedabad,23.039627,72.599797,2023-10-09 23:46:42,2023-10-12 23:46:42,2023-10-16 23:46:42,NGO0103,Approved,Receipt,Yes,False
DON008834,D00298,Women's Wear,Kurtis,XL,New,New,Monsoon,18,Ahmedabad,23.055937,72.594951,2023-07-28 01:38:26,2023-07-31 01:38:26,2023-08-01 01:38:26,NGO0148,Approved,Photo,Yes,False
DON008835,D02133,Winter Wear,Mufflers,XXL,New,New,Winter,1,Kolkata,22.613256,88.32153,2024-10-31 19:44:27,2024-11-07 19:44:27,2024-11-10 19:44:27,NGO0241,Approved,Receipt,Yes,False
DON008836,D01407,Women's Wear,Salwar Kameez,S,Gently Worn,Gently Worn,Summer,2,Hyderabad,17.389001,78.486767,2024-03-17 12:18:23,2024-03-25 12:18:23,2024-03-28 12:18:23,NGO0025,Approved,None,No,False
DON008837,D01853,Women's Wear,Salwar Kameez,L,Used,Used,Monsoon,1,Hyderabad,17.393391,78.531128,2024-08-16 10:17:38,2024-08-23 10:17:38,2024-08-24 10:17:38,NGO0196,Approved,Photo,Yes,False
DON008838,D01073,Winter Wear,Blankets,XL,Gently Worn,Gently Worn,Winter,4,Mumbai,19.113883,72.856128,2024-10-13 12:53:47,2024-10-19 12:53:47,2024-10-20 12:53:47,NGO0355,Approved,None,No,False
DON008839,D01198,Kids Wear,School Uniforms,S,Used,Used,Winter,86,Delhi,28.684419,77.152261,2023-12-03 19:19:31,2023-12-06 19:19:31,2023-12-08 19:19:31,NGO0351,Approved,Receipt,Yes,False
DON008840,D00005,Footwear,Slippers,M,Gently Worn,Gently Worn,Winter,33,Hyderabad,17.418699,78.526189,2023-10-26 02:53:49,2023-11-05 02:53:49,2023-11-09 02:53:49,NGO0313,Approved,None,No,False
DON008841,D01472,Winter Wear,Blankets,L,Gently Worn,Gently Worn,Summer,5,Delhi,28.690876,77.116249,2024-03-27 23:57:11,2024-04-04 23:57:11,2024-04-07 23:57:11,NGO0283,Approved,None,No,False
DON008842,D01577,Women's Wear,Tops,XL,Gently Worn,Gently Worn,Winter,60,Mumbai,19.103437,72.896767,2024-10-14 21:59:37,2024-10-16 21:59:37,2024-10-19 21:59:37,NGO0260,Approved,Receipt,Yes,False
DON008843,D02363,Women's Wear,Shawls,Free Size,New,New,Monsoon,10,Delhi,28.654949,77.057191,2023-08-28 19:24:09,2023-08-31 19:24:09,2023-09-02 19:24:09,NGO0050,Approved,Photo,Yes,False
DON008844,D00182,Winter Wear,Blankets,M,Used,Used,Winter,4,Surat,21.187655,72.858384,2023-12-13 14:32:11,2023-12-23 14:32:11,2023-12-25 14:32:11,NGO0067,Approved,Receipt,Yes,False
DON008845,D01508,Kids Wear,T-Shirts,XL,Gently Worn,Gently Worn,Monsoon,34,Mumbai,19.098186,72.911958,2024-07-07 19:39:42,2024-07-16 19:39:42,2024-07-19 19:39:42,NGO0353,Approved,Photo,Yes,False
DON008846,D01692,Men's Wear,Kurtas,Free Size,New,New,Winter,10,Ahmedabad,22.990967,72.55518,2024-12-23 20:26:48,2024-12-25 20:26:48,2024-12-29 20:26:48,NGO0168,Approved,Photo,Yes,False
DON008847,D01656,Footwear,Sandals,M,Gently Worn,Gently Worn,Summer,8,Mumbai,19.083898,72.917575,2023-04-15 14:55:39,2023-04-23 14:55:39,2023-04-25 14:55:39,NGO0278,Approved,Receipt,Yes,False
DON008848,D01735,Footwear,Sandals,XXL,Used,Used,Summer,5,Bengaluru,12.97004,77.558399,2024-05-25 05:59:44,2024-05-29 05:59:44,2024-05-31 05:59:44,NGO0280,Approved,Receipt,Yes,False
DON008849,D02188,Kids Wear,T-Shirts,XXL,Used,Used,Winter,9,Hyderabad,17.360984,78.501034,2023-10-29 03:14:45,2023-11-07 03:14:45,2023-11-12 03:14:45,NGO0114,Approved,None,No,False
DON008850,D02343,Winter Wear,Sweaters,Free Size,Used,Used,Winter,80,Ahmedabad,23.052315,72.608518,2023-10-08 15:59:17,2023-10-15 15:59:17,2023-10-19 15:59:17,NGO0109,Approved,Receipt,Yes,False
DON008851,D02468,Men's Wear,Trousers,M,New,New,Winter,90,Bengaluru,12.93143,77.635898,2024-11-16 10:54:41,2024-11-24 10:54:41,2024-11-29 10:54:41,NGO0131,Approved,None,No,False
DON008852,D00464,Women's Wear,Sarees,XL,Gently Worn,Gently Worn,Winter,30,Mumbai,19.11574,72.870008,2024-10-31 10:47:50,2024-11-10 10:47:50,2024-11-12 10:47:50,NGO0105,Approved,Receipt,Yes,False
DON008853,D00791,Footwear,Slippers,Free Size,Gently Worn,Gently Worn,Summer,6,Mumbai,19.114117,72.917575,2023-03-06 23:23:54,2023-03-14 23:23:54,2023-03-19 23:23:54,NGO0259,Approved,Photo,Yes,False
DON008854,D01320,Women's Wear,Shawls,M,Used,Used,Winter,26,Bengaluru,12.940279,77.608252,2024-01-31 19:58:02,2024-02-05 19:58:02,2024-02-06 19:58:02,NGO0297,Approved,None,No,False
DON008855,D00611,Kids Wear,School Uniforms,Free Size,New,New,Winter,10,Delhi,28.681097,77.15039,2023-11-28 03:57:41,2023-12-02 03:57:41,2023-12-05 03:57:41,NGO0217,Approved,None,No,False
DON008856,D01719,Kids Wear,Sweaters,XXL,Used,Used,Winter,9,Pune,18.545404,73.879732,2023-11-11 08:20:57,2023-11-19 08:20:57,2023-11-20 08:20:57,NGO0062,Approved,Photo,Yes,False
DON008857,D00679,Winter Wear,Sweaters,M,Gently Worn,Gently Worn,Monsoon,16,Delhi,28.74288,77.139886,2024-07-24 03:07:00,2024-07-28 03:07:00,2024-07-29 03:07:00,NGO0256,Approved,Receipt,Yes,False
DON008858,D01818,Footwear,Sandals,XL,Gently Worn,Gently Worn,Summer,2,Pune,18.481406,73.831778,2024-02-07 01:28:07,2024-02-11 01:28:07,2024-02-16 01:28:07,NGO0313,Approved,None,No,False
DON008859,D00116,Accessories,Caps,L,Gently Worn,Gently Worn,Winter,9,Ahmedabad,23.057768,72.541364,2024-10-25 17:51:41,2024-11-02 17:51:41,2024-11-06 17:51:41,NGO0196,Approved,Receipt,Yes,False
DON008860,D00276,Winter Wear,Jackets,M,Gently Worn,Gently Worn,Monsoon,11,Bengaluru,13.01764,77.619397,2024-08-01 21:06:59,2024-08-03 21:06:59,2024-08-04 21:06:59,NGO0111,Approved,Photo,Yes,False
DON008861,D00789,Women's Wear,Shawls,M,Gently Worn,Gently Worn,Summer,1,Delhi,28.68577,77.109926,2024-04-28 07:25:45,2024-05-05 07:25:45,2024-05-10 07:25:45,NGO0341,Approved,Photo,Yes,False
DON008862,D01838,Winter Wear,Shawls,Free Size,Gently Worn,Gently Worn,Summer,5,Delhi,28.656472,77.132505,2024-03-04 20:59:35,2024-03-12 20:59:35,2024-03-14 20:59:35,NGO0027,Approved,Photo,Yes,False
DON008863,D02162,Women's Wear,Kurtis,L,Gently Worn,Gently Worn,Monsoon,7,Jaipur,26.907695,75.783177,2024-08-17 21:09:16,2024-08-26 21:09:16,2024-08-29 21:09:16,NGO0379,Approved,None,No,False
DON008864,D01531,Men's Wear,Jackets,S,Used,Used,Winter,8,Delhi,28.686099,77.128741,2024-10-21 22:12:08,2024-10-25 22:12:08,2024-10-28 22:12:08,NGO0267,Approved,Receipt,Yes,False
DON008865,D00346,Men's Wear,Sweaters,Free Size,Used,Used,Winter,5,Kolkata,22.614495,88.376597,2024-11-10 13:00:03,2024-11-19 13:00:03,2024-11-21 13:00:03,NGO0171,Approved,None,No,False
DON008866,D01551,Footwear,Sandals,L,Gently Worn,Gently Worn,Monsoon,50,Mumbai,19.035376,72.872784,2024-09-01 20:24:07,2024-09-08 20:24:07,2024-09-11 20:24:07,NGO0063,Approved,Receipt,Yes,False
DON008867,D01509,Women's Wear,Shawls,S,New,New,Winter,9,Pune,18.535716,73.856917,2023-11-03 05:22:46,2023-11-07 05:22:46,2023-11-11 05:22:46,NGO0197,Approved,Photo,Yes,False
DON008868,D02495,Women's Wear,Salwar Kameez,XL,Gently Worn,Gently Worn,Monsoon,5,Mumbai,19.085519,72.84619,2024-08-22 11:22:22,2024-08-26 11:22:22,2024-08-31 11:22:22,NGO0286,Approved,Receipt,Yes,False
DON008869,D01154,Footwear,Shoes,XXL,Gently Worn,Gently Worn,Winter,3,Kolkata,22.541139,88.343483,2024-10-14 03:30:00,2024-10-20 03:30:00,2024-10-25 03:30:00,NGO0347,Approved,Receipt,Yes,False
DON008870,D00751,Winter Wear,Jackets,S,Used,Used,Monsoon,10,Hyderabad,17.371072,78.520039,2024-08-02 13:28:32,2024-08-10 13:28:32,2024-08-13 13:28:32,NGO0386,Approved,None,No,False
DON008871,D01040,Winter Wear,Shawls,XL,New,New,Summer,3,Bengaluru,12.959791,77.643528,2024-03-04 00:14:20,2024-03-06 00:14:20,2024-03-08 00:14:20,NGO0339,Approved,None,No,False
DON008872,D02357,Kids Wear,School Uniforms,XXL,Gently Worn,Gently Worn,Summer,10,Ahmedabad,23.053179,72.532358,2024-03-17 16:20:50,2024-03-19 16:20:50,2024-03-22 16:20:50,NGO0145,Approved,Photo,Yes,False
DON008873,D01617,Winter Wear,Sweaters,XXL,New,New,Winter,4,Delhi,28.655392,77.078264,2023-12-09 16:38:21,2023-12-18 16:38:21,2023-12-21 16:38:21,NGO0383,Approved,Photo,Yes,False
DON008874,D02281,Women's Wear,Jeans,S,Gently Worn,Gently Worn,Monsoon,3,Bengaluru,12.990801,77.550646,2024-07-08 02:03:11,2024-07-15 02:03:11,2024-07-17 02:03:11,NGO0180,Approved,None,No,False
DON008875,D02292,Men's Wear,Kurtas,Free Size,Used,Used,Monsoon,4,Kolkata,22.537456,88.320829,2024-08-18 09:35:19,2024-08-27 09:35:19,2024-08-29 09:35:19,NGO0117,Approved,None,No,False
DON008876,D01126,Men's Wear,Trousers,L,Used,Used,Monsoon,9,Kolkata,22.556404,88.358784,2023-08-31 18:12:01,2023-09-06 18:12:01,2023-09-11 18:12:01,NGO0022,Approved,Receipt,Yes,False
DON008877,D00192,Footwear,Shoes,L,Used,Used,Monsoon,6,Mumbai,19.072504,72.909699,2024-07-12 05:54:07,2024-07-22 05:54:07,2024-07-26 05:54:07,NGO0200,Approved,Photo,Yes,False
DON008878,D00747,Footwear,Sandals,L,Gently Worn,Gently Worn,Summer,3,Mumbai,19.108995,72.843898,2024-05-20 02:41:08,2024-05-27 02:41:08,2024-05-28 02:41:08,NGO0067,Approved,Receipt,Yes,False
DON008879,D01018,Men's Wear,Jeans,L,Gently Worn,Gently Worn,Monsoon,8,Pune,18.486672,73.899271,2023-09-14 21:05:03,2023-09-20 21:05:03,2023-09-25 21:05:03,NGO0114,Approved,Photo,Yes,False
DON008880,D02440,Kids Wear,Sweaters,M,Used,Used,Monsoon,5,Mumbai,19.027555,72.91875,2024-07-30 21:10:45,2024-08-06 21:10:45,2024-08-10 21:10:45,NGO0344,Approved,Receipt,Yes,False
DON008881,D01657,Women's Wear,Kurtis,Free Size,Gently Worn,Gently Worn,Monsoon,8,Delhi,28.656033,77.127165,2024-09-14 22:55:30,2024-09-22 22:55:30,2024-09-26 22:55:30,NGO0029,Approved,Receipt,Yes,False
DON008882,D01414,Accessories,Scarves,M,Gently Worn,Gently Worn,Summer,3,Delhi,28.743693,77.069073,2024-05-05 19:06:19,2024-05-08 19:06:19,2024-05-10 19:06:19,NGO0041,Approved,Photo,Yes,False
DON008883,D01837,Men's Wear,Sweaters,XL,Used,Used,Summer,8,Bengaluru,12.959305,77.588233,2024-03-03 15:35:02,2024-03-08 15:35:02,2024-03-11 15:35:02,NGO0048,Approved,Receipt,Yes,False
DON008884,D02252,Accessories,Scarves,M,New,New,Monsoon,1,Hyderabad,17.402429,78.469189,2024-06-04 07:43:12,2024-06-09 07:43:12,2024-06-11 07:43:12,NGO0353,Approved,None,No,False
DON008885,D01381,Kids Wear,Frocks,S,Gently Worn,Gently Worn,Summer,6,Mumbai,19.051452,72.841448,2024-03-06 02:40:51,2024-03-14 02:40:51,2024-03-18 02:40:51,NGO0376,Approved,None,No,False
DON008886,D00057,Women's Wear,Jeans,Free Size,New,New,Summer,1,Delhi,28.695344,77.142803,2023-04-26 23:24:38,2023-04-28 23:24:38,2023-05-01 23:24:38,NGO0339,Approved,Photo,Yes,False
DON008887,D01205,Winter Wear,Blankets,L,New,New,Monsoon,10,Bengaluru,13.007894,77.618447,2024-07-28 07:06:55,2024-08-07 07:06:55,2024-08-11 07:06:55,NGO0296,Approved,Photo,Yes,False
DON008888,D00079,Kids Wear,Sweaters,S,New,New,Summer,3,Bengaluru,12.997746,77.591585,2024-05-07 20:46:54,2024-05-17 20:46:54,2024-05-20 20:46:54,NGO0009,Approved,Photo,Yes,False
DON008889,D00920,Accessories,Scarves,M,Gently Worn,Gently Worn,Winter,6,Hyderabad,17.365869,78.529714,2023-10-19 16:37:56,2023-10-21 16:37:56,2023-10-22 16:37:56,NGO0380,Approved,Photo,Yes,False
DON008890,D01517,Women's Wear,Sarees,XL,Used,Used,Summer,40,Mumbai,19.102268,72.868197,2024-03-20 09:38:12,2024-03-26 09:38:12,2024-03-30 09:38:12,NGO0158,Approved,None,No,False
DON008891,D00887,Winter Wear,Sweaters,XXL,Gently Worn,Gently Worn,Monsoon,3,Mumbai,19.050548,72.903946,2024-09-28 05:18:18,2024-10-01 05:18:18,2024-10-02 05:18:18,NGO0382,Approved,Receipt,Yes,False
DON008892,D00829,Women's Wear,Kurtis,XXL,Used,Used,Winter,9,Mumbai,19.07661,72.900416,2024-10-18 00:28:07,2024-10-24 00:28:07,2024-10-26 00:28:07,NGO0021,Approved,Receipt,Yes,False
DON008893,D00060,Kids Wear,T-Shirts,Free Size,Gently Worn,Gently Worn,Winter,4,Bengaluru,13.011137,77.55891,2024-12-14 10:00:37,2024-12-16 10:00:37,2024-12-20 10:00:37,NGO0169,Approved,Receipt,Yes,False
DON008894,D02454,Accessories,Scarves,Free Size,Used,Used,Winter,9,Bengaluru,12.95385,77.573816,2024-11-29 14:54:36,2024-12-07 14:54:36,2024-12-11 14:54:36,NGO0221,Approved,Receipt,Yes,False
DON008895,D02115,Women's Wear,Sarees,XXL,Used,Used,Summer,45,Delhi,28.682675,77.102063,2024-03-03 10:51:44,2024-03-10 10:51:44,2024-03-13 10:51:44,NGO0302,Approved,Receipt,Yes,False
DON008896,D00187,Women's Wear,Tops,XL,Used,Used,Monsoon,5,Mumbai,19.125895,72.86947,2024-08-24 17:51:06,2024-09-01 17:51:06,2024-09-05 17:51:06,NGO0064,Approved,Photo,Yes,False
DON008897,D02187,Footwear,Slippers,S,Used,Used,Winter,4,Jaipur,26.927857,75.820947,2024-11-12 22:37:50,2024-11-19 22:37:50,2024-11-22 22:37:50,NGO0287,Approved,Receipt,Yes,False
DON008898,D01718,Women's Wear,Sarees,XL,Used,Used,Winter,5,Bengaluru,12.994749,77.623543,2023-12-19 02:06:54,2023-12-26 02:06:54,2023-12-28 02:06:54,NGO0221,Approved,None,No,False
DON008899,D00887,Women's Wear,Sarees,S,Used,Used,Monsoon,22,Mumbai,19.120958,72.873884,2024-07-24 05:57:28,2024-07-27 05:57:28,2024-07-30 05:57:28,NGO0280,Approved,Photo,Yes,False
DON008900,D02109,Kids Wear,Frocks,Free Size,Gently Worn,Gently Worn,Summer,7,Bengaluru,12.92564,77.618156,2024-02-24 11:21:47,2024-03-04 11:21:47,2024-03-07 11:21:47,NGO0052,Approved,Photo,Yes,False
DON008901,D00220,Men's Wear,Shirts,Free Size,Gently Worn,Gently Worn,Monsoon,2,Jaipur,26.886067,75.74425,2023-06-27 11:38:48,2023-06-30 11:38:48,2023-07-01 11:38:48,NGO0109,Approved,Photo,Yes,False
DON008902,D01189,Women's Wear,Tops,XXL,Used,Used,Summer,6,Bengaluru,12.989331,77.560296,2024-03-08 06:17:08,2024-03-15 06:17:08,2024-03-19 06:17:08,NGO0392,Approved,None,No,False
DON008903,D01217,Men's Wear,Jackets,XL,Used,Used,Monsoon,5,Ahmedabad,23.061105,72.585655,2024-09-18 04:54:58,2024-09-25 04:54:58,2024-09-26 04:54:58,NGO0185,Approved,Receipt,Yes,False
DON008904,D01546,Footwear,Slippers,L,Gently Worn,Gently Worn,Winter,8,Bengaluru,12.950044,77.586365,2024-10-08 14:53:54,2024-10-16 14:53:54,2024-10-17 14:53:54,NGO0122,Approved,Receipt,Yes,False
DON008905,D01579,Men's Wear,Jeans,M,Used,Used,Winter,10,Mumbai,19.104656,72.856493,2024-10-09 14:44:06,2024-10-13 14:44:06,2024-10-17 14:44:06,NGO0089,Approved,None,No,False
DON008906,D00085,Men's Wear,Jackets,XXL,New,New,Summer,9,Mumbai,19.037985,72.896533,2024-05-10 05:17:18,2024-05-19 05:17:18,2024-05-21 05:17:18,NGO0385,Approved,Receipt,Yes,False
DON008907,D00290,Accessories,Bags,L,New,New,Summer,12,Chennai,13.066148,80.297835,2023-04-28 06:43:11,2023-05-08 06:43:11,2023-05-10 06:43:11,NGO0307,Approved,Photo,Yes,False
DON008908,D01490,Accessories,Caps,M,Used,Used,Winter,5,Delhi,28.74743,77.114158,2024-12-19 18:45:56,2024-12-26 18:45:56,2024-12-29 18:45:56,NGO0184,Approved,Receipt,Yes,False
DON008909,D02136,Winter Wear,Blankets,S,New,New,Monsoon,16,Bengaluru,12.940031,77.548337,2023-06-10 00:18:30,2023-06-12 00:18:30,2023-06-13 00:18:30,NGO0012,Approved,None,No,False
DON008910,D01840,Kids Wear,Frocks,Free Size,New,New,Monsoon,1,Ahmedabad,22.987533,72.574428,2024-06-10 02:47:34,2024-06-20 02:47:34,2024-06-25 02:47:34,NGO0112,Approved,None,No,False
DON008911,D00771,Winter Wear,Jackets,M,Used,Used,Monsoon,4,Mumbai,19.060072,72.83778,2024-08-27 23:48:56,2024-08-29 23:48:56,2024-09-03 23:48:56,NGO0366,Approved,Photo,Yes,False
DON008912,D02430,Winter Wear,Sweaters,XXL,Used,Used,Monsoon,97,Kolkata,22.543539,88.396089,2024-08-09 11:10:23,2024-08-19 11:10:23,2024-08-24 11:10:23,NGO0297,Approved,Receipt,Yes,False
DON008913,D02135,Women's Wear,Shawls,Free Size,New,New,Monsoon,9,Pune,18.568166,73.842164,2024-09-14 07:39:12,2024-09-21 07:39:12,2024-09-22 07:39:12,NGO0078,Approved,None,No,False
DON008914,D00103,Kids Wear,Sweaters,M,New,New,Winter,10,Chennai,13.033743,80.229447,2024-10-20 10:12:41,2024-10-23 10:12:41,2024-10-28 10:12:41,NGO0004,Approved,Photo,Yes,False
DON008915,D00061,Accessories,Belts,XL,Gently Worn,Gently Worn,Summer,5,Delhi,28.73302,77.098233,2024-05-25 06:15:05,2024-05-28 06:15:05,2024-05-30 06:15:05,NGO0010,Approved,None,No,False
DON008916,D00453,Accessories,Caps,XL,Gently Worn,Gently Worn,Winter,43,Bengaluru,13.018901,77.590232,2024-12-19 03:48:14,2024-12-29 03:48:14,2025-01-03 03:48:14,NGO0241,Approved,Receipt,Yes,False
DON008917,D02075,Accessories,Bags,XL,Gently Worn,Gently Worn,Summer,8,Bengaluru,12.999985,77.560836,2024-03-21 18:01:17,2024-03-29 18:01:17,2024-03-30 18:01:17,NGO0346,Approved,None,No,False
DON008918,D01646,Footwear,Slippers,S,Gently Worn,Gently Worn,Winter,1,Hyderabad,17.387226,78.476282,2023-01-13 16:49:16,2023-01-19 16:49:16,2023-01-21 16:49:16,NGO0375,Approved,Photo,Yes,False
DON008919,D01355,Women's Wear,Kurtis,XL,Gently Worn,Gently Worn,Monsoon,2,Hyderabad,17.406193,78.453398,2024-09-22 02:57:25,2024-09-24 02:57:25,2024-09-26 02:57:25,NGO0369,Approved,None,No,False
DON008920,D01891,Accessories,Scarves,XXL,Used,Used,Winter,40,Delhi,28.708532,77.148061,2023-12-19 02:59:18,2023-12-23 02:59:18,2023-12-28 02:59:18,NGO0114,Approved,Receipt,Yes,False
DON008921,D01426,Accessories,Bags,S,Used,Used,Winter,10,Delhi,28.720675,77.123663,2024-11-08 09:37:41,2024-11-15 09:37:41,2024-11-19 09:37:41,NGO0343,Approved,Photo,Yes,False
DON008922,D00269,Men's Wear,Sweaters,XXL,Used,Used,Winter,29,Hyderabad,17.403693,78.451485,2024-10-14 19:48:46,2024-10-22 19:48:46,2024-10-27 19:48:46,NGO0018,Approved,Photo,Yes,False
DON008923,D00620,Women's Wear,Salwar Kameez,M,New,New,Monsoon,1,Mumbai,19.073669,72.833648,2023-09-09 09:04:28,2023-09-11 09:04:28,2023-09-15 09:04:28,NGO0045,Approved,Photo,Yes,False
DON008924,D00674,Accessories,Scarves,M,Gently Worn,Gently Worn,Monsoon,2,Chennai,13.128369,80.316475,2024-08-29 08:15:25,2024-09-03 08:15:25,2024-09-04 08:15:25,NGO0316,Approved,Receipt,Yes,False
DON008925,D01236,Men's Wear,Jeans,XXL,Gently Worn,Gently Worn,Summer,8,Bengaluru,12.962841,77.598131,2024-04-13 05:35:34,2024-04-19 05:35:34,2024-04-22 05:35:34,NGO0325,Approved,Receipt,Yes,False
DON008926,D01392,Accessories,Belts,XXL,Used,Used,Summer,3,Pune,18.548002,73.843589,2024-03-21 19:04:35,2024-03-24 19:04:35,2024-03-25 19:04:35,NGO0352,Approved,Photo,Yes,False
DON008927,D01865,Footwear,Shoes,XL,Used,Used,Winter,2,Bengaluru,12.99061,77.613388,2024-12-17 16:47:52,2024-12-27 16:47:52,2024-12-29 16:47:52,NGO0058,Approved,Photo,Yes,False
DON008928,D00005,Winter Wear,Jackets,Free Size,Gently Worn,Gently Worn,Winter,4,Hyderabad,17.407609,78.525768,2023-11-09 18:30:49,2023-11-19 18:30:49,2023-11-21 18:30:49,NGO0312,Approved,Receipt,Yes,False
DON008929,D00251,Women's Wear,Salwar Kameez,S,Used,Used,Winter,7,Pune,18.515834,73.85205,2024-11-16 05:53:30,2024-11-19 05:53:30,2024-11-20 05:53:30,NGO0140,Approved,None,No,False
DON008930,D01325,Accessories,Caps,XL,Gently Worn,Gently Worn,Winter,8,Kolkata,22.582673,88.317099,2024-11-10 23:10:08,2024-11-12 23:10:08,2024-11-14 23:10:08,NGO0279,Approved,None,No,False
DON008931,D01641,Men's Wear,Jeans,M,Used,Used,Winter,2,Mumbai,19.087685,72.91909,2024-11-22 18:57:46,2024-11-26 18:57:46,2024-11-30 18:57:46,NGO0203,Approved,None,No,False
DON008932,D01380,Women's Wear,Kurtis,M,Gently Worn,Gently Worn,Winter,4,Pune,18.53753,73.831192,2024-12-22 02:30:26,2024-12-27 02:30:26,2025-01-01 02:30:26,NGO0091,Approved,Receipt,Yes,False
DON008933,D00124,Footwear,Slippers,S,Used,Used,Winter,1,Delhi,28.715523,77.075266,2024-10-21 13:21:15,2024-10-27 13:21:15,2024-10-28 13:21:15,NGO0316,Approved,None,No,False
DON008934,D02476,Men's Wear,Kurtas,S,New,New,Winter,45,Delhi,28.727826,77.10549,2024-12-06 15:00:22,2024-12-16 15:00:22,2024-12-21 15:00:22,NGO0244,Approved,Receipt,Yes,False
DON008935,D00227,Men's Wear,Shirts,L,Gently Worn,Gently Worn,Winter,1,Mumbai,19.063977,72.879535,2024-11-15 09:17:23,2024-11-19 09:17:23,2024-11-23 09:17:23,NGO0181,Approved,None,No,False
DON008936,D00005,Accessories,Caps,S,Used,Used,Summer,10,Hyderabad,17.394512,78.454462,2023-04-29 03:06:33,2023-05-08 03:06:33,2023-05-13 03:06:33,NGO0083,Approved,Receipt,Yes,False
DON008937,D00174,Footwear,Slippers,S,Used,Used,Winter,74,Bengaluru,12.967893,77.585811,2023-12-21 16:41:24,2023-12-28 16:41:24,2023-12-31 16:41:24,NGO0320,Approved,Receipt,Yes,True
DON008938,D01795,Women's Wear,Tops,L,Gently Worn,Gently Worn,Winter,6,Bengaluru,13.015774,77.571597,2024-01-11 22:08:55,2024-01-21 22:08:55,2024-01-25 22:08:55,NGO0388,Approved,None,No,False
DON008939,D02107,Kids Wear,School Uniforms,XL,New,New,Monsoon,8,Delhi,28.675484,77.100491,2024-07-27 23:21:14,2024-07-29 23:21:14,2024-08-03 23:21:14,NGO0126,Approved,None,No,False
DON008940,D00666,Accessories,Caps,M,Used,Used,Monsoon,8,Hyderabad,17.365595,78.522593,2024-09-05 23:35:16,2024-09-12 23:35:16,2024-09-17 23:35:16,NGO0121,Approved,Receipt,Yes,False
DON008941,D01765,Accessories,Belts,XL,Gently Worn,Gently Worn,Winter,1,Delhi,28.683224,77.109437,2024-11-24 15:03:38,2024-11-26 15:03:38,2024-11-27 15:03:38,NGO0082,Approved,Photo,Yes,False
DON008942,D00443,Accessories,Bags,L,Gently Worn,Gently Worn,Winter,8,Pune,18.497293,73.82956,2024-12-01 02:21:03,2024-12-06 02:21:03,2024-12-10 02:21:03,NGO0310,Approved,None,No,False
DON008943,D01444,Footwear,Shoes,XXL,Gently Worn,Gently Worn,Monsoon,9,Ahmedabad,23.071048,72.549743,2023-08-30 17:53:00,2023-09-01 17:53:00,2023-09-04 17:53:00,NGO0240,Approved,None,No,False
DON008944,D02461,Accessories,Belts,XXL,Used,Used,Summer,2,Delhi,28.65431,77.060349,2024-03-25 09:28:47,2024-03-29 09:28:47,2024-04-01 09:28:47,NGO0351,Approved,Photo,Yes,False
DON008945,D02042,Accessories,Caps,Free Size,Gently Worn,Gently Worn,Winter,4,Mumbai,19.101653,72.917159,2024-11-08 06:54:37,2024-11-16 06:54:37,2024-11-19 06:54:37,NGO0058,Approved,Receipt,Yes,False
DON008946,D01369,Winter Wear,Blankets,XL,Used,Used,Monsoon,1,Jaipur,26.940561,75.803699,2024-08-13 18:44:52,2024-08-17 18:44:52,2024-08-21 18:44:52,NGO0195,Approved,None,No,False
